0.45721271393643037	-0.8770261704247034
0.42370732590781496	-0.813365933170334
0.30978900661052255	-0.60898306619578
0.1657158380874761	-0.3811464276011953
0.03839536357873754	-0.19351625464094924
-0.08222403332427775	-0.04609254731504106
-0.18274019741012398	0.06782577198225115
-0.2665036674816625	0.1281354704337589
-0.35361767635606256	0.17169247487095893
-0.4541338404419088	0.20184732409671277
-0.5244951553020012	0.20184732409671277
-0.5982070089649549	0.18509463008240526
-0.6484650910078782	0.1616408584623743
-0.6819704790364935	0.13148600923662043
-0.7087747894593859	0.09463008240514346
-0.7422801774880013	0.04437200036222036
-0.7489812550937244	-0.00923662048356411
-0.752331793896586	-0.05279362492076433
-0.7456307162908629	-0.09300009055510282
-0.7288780222765552	-0.1298560173865798
-0.6987231730508013	-0.15666032780947212
-0.635062935796432	-0.18681517703522596
-0.48428868966766264	-0.2203205650638412
-0.31006067191886255	-0.2069184098523952
-0.08557457212713929	-0.14995925020374903
0.12550937245313798	-0.06619578013221031
0.3198406230191074	0.024268767545051112
0.49741917957076887	0.10468169881372809
0.6582450421081228	0.18509463008240526
0.7621117449968305	0.23870325092818973
0.8592773702798153	0.2822602553653898
0.9162365299284615	0.30571402698542055
0.9497419179570769	0.3191161821968667
0.9698451507742462	0.32916779860545137
0.9832473059856923	0.33586887621117445
1.0	0.33921941501403596
0.9966494611971385	0.33921941501403596
